checkpoint_path,condition,step,layer,metric_name,metric_value
results/low_collapse/checkpoint_20000.pt,low_collapse,20000,transformer.layers.0.linear2.weight,spectral_norm,1.9356975555419922
results/low_collapse/checkpoint_20000.pt,low_collapse,20000,transformer.layers.0.linear2.weight,effective_rank,45.19690987701388
results/low_collapse/checkpoint_20000.pt,low_collapse,20000,transformer.layers.0.linear2.bias,frobenius_norm,0.03606288507580757
results/low_collapse/checkpoint_20000.pt,low_collapse,20000,transformer.layers.0.linear2.bias,spectral_norm,0.03606288507580757
results/low_collapse/checkpoint_20000.pt,low_collapse,20000,transformer.layers.0.linear2.bias,effective_rank,1.0
results/low_collapse/checkpoint_20000.pt,low_collapse,20000,transformer.layers.0.norm1.weight,frobenius_norm,1.8460289239883423
results/low_collapse/checkpoint_20000.pt,low_collapse,20000,transformer.layers.0.norm1.weight,spectral_norm,1.8460289239883423
results/low_collapse/checkpoint_20000.pt,low_collapse,20000,transformer.layers.0.norm1.weight,effective_rank,1.0
results/low_collapse/checkpoint_20000.pt,low_collapse,20000,transformer.layers.0.norm1.bias,frobenius_norm,0.04665630683302879
results/low_collapse/checkpoint_20000.pt,low_collapse,20000,transformer.layers.0.norm1.bias,spectral_norm,0.04665630683302879
results/low_collapse/checkpoint_20000.pt,low_collapse,20000,transformer.layers.0.norm1.bias,effective_rank,1.0
results/low_collapse/checkpoint_20000.pt,low_collapse,20000,transformer.layers.0.norm2.weight,frobenius_norm,0.3583984375
results/low_collapse/checkpoint_20000.pt,low_collapse,20000,transformer.layers.0.norm2.weight,spectral_norm,0.3583984375
results/low_collapse/checkpoint_20000.pt,low_collapse,20000,transformer.layers.0.norm2.weight,effective_rank,1.0
results/low_collapse/checkpoint_20000.pt,low_collapse,20000,transformer.layers.0.norm2.bias,frobenius_norm,0.10228250175714493
results/low_collapse/checkpoint_20000.pt,low_collapse,20000,transformer.layers.0.norm2.bias,spectral_norm,0.10228250175714493
results/low_collapse/checkpoint_20000.pt,low_collapse,20000,transformer.layers.0.norm2.bias,effective_rank,1.0
results/low_collapse/checkpoint_20000.pt,low_collapse,20000,output_head.weight,frobenius_norm,8.776291847229004
results/low_collapse/checkpoint_20000.pt,low_collapse,20000,output_head.weight,spectral_norm,2.9123611450195312
results/low_collapse/checkpoint_20000.pt,low_collapse,20000,output_head.weight,effective_rank,23.02696271010541
results/low_collapse/checkpoint_20000.pt,low_collapse,20000,output_head.bias,frobenius_norm,0.23499570786952972
results/low_collapse/checkpoint_20000.pt,low_collapse,20000,output_head.bias,spectral_norm,0.23499570786952972
results/low_collapse/checkpoint_20000.pt,low_collapse,20000,output_head.bias,effective_rank,1.0
results/low_collapse/checkpoint_20000.pt,low_collapse,20000,ln.weight,frobenius_norm,4.9921650886535645
results/low_collapse/checkpoint_20000.pt,low_collapse,20000,ln.weight,spectral_norm,4.9921650886535645
results/low_collapse/checkpoint_20000.pt,low_collapse,20000,ln.weight,effective_rank,1.0
results/low_collapse/checkpoint_20000.pt,low_collapse,20000,ln.bias,frobenius_norm,1.0830146074295044
results/low_collapse/checkpoint_20000.pt,low_collapse,20000,ln.bias,spectral_norm,1.0830146074295044
results/low_collapse/checkpoint_20000.pt,low_collapse,20000,ln.bias,effective_rank,1.0
results/low_collapse/checkpoint_25000.pt,low_collapse,25000,token_embed.weight,frobenius_norm,2.402946710586548
results/low_collapse/checkpoint_25000.pt,low_collapse,25000,token_embed.weight,spectral_norm,0.7512985467910767
results/low_collapse/checkpoint_25000.pt,low_collapse,25000,token_embed.weight,effective_rank,35.54852879499994
results/low_collapse/checkpoint_25000.pt,low_collapse,25000,pos_embed.weight,frobenius_norm,0.5021768808364868
results/low_collapse/checkpoint_25000.pt,low_collapse,25000,pos_embed.weight,spectral_norm,0.49060752987861633
results/low_collapse/checkpoint_25000.pt,low_collapse,25000,pos_embed.weight,effective_rank,1.6004830222815012
results/low_collapse/checkpoint_25000.pt,low_collapse,25000,transformer.layers.0.self_attn.in_proj_weight,frobenius_norm,27.4016170501709
results/low_collapse/checkpoint_25000.pt,low_collapse,25000,transformer.layers.0.self_attn.in_proj_weight,spectral_norm,22.606292724609375
results/low_collapse/checkpoint_25000.pt,low_collapse,25000,transformer.layers.0.self_attn.in_proj_weight,effective_rank,16.708020635201756
results/low_collapse/checkpoint_25000.pt,low_collapse,25000,transformer.layers.0.self_attn.in_proj_bias,frobenius_norm,0.5251405239105225
results/low_collapse/checkpoint_25000.pt,low_collapse,25000,transformer.layers.0.self_attn.in_proj_bias,spectral_norm,0.5251405239105225
results/low_collapse/checkpoint_25000.pt,low_collapse,25000,transformer.layers.0.self_attn.in_proj_bias,effective_rank,1.0
results/low_collapse/checkpoint_25000.pt,low_collapse,25000,transformer.layers.0.self_attn.out_proj.weight,frobenius_norm,4.624078273773193
results/low_collapse/checkpoint_25000.pt,low_collapse,25000,transformer.layers.0.self_attn.out_proj.weight,spectral_norm,2.0639688968658447
results/low_collapse/checkpoint_25000.pt,low_collapse,25000,transformer.layers.0.self_attn.out_proj.weight,effective_rank,40.73130322054731
results/low_collapse/checkpoint_25000.pt,low_collapse,25000,transformer.layers.0.self_attn.out_proj.bias,frobenius_norm,0.03814268484711647
results/low_collapse/checkpoint_25000.pt,low_collapse,25000,transformer.layers.0.self_attn.out_proj.bias,spectral_norm,0.03814268484711647
results/low_collapse/checkpoint_25000.pt,low_collapse,25000,transformer.layers.0.self_attn.out_proj.bias,effective_rank,1.0
results/low_collapse/checkpoint_25000.pt,low_collapse,25000,transformer.layers.0.linear1.weight,frobenius_norm,6.196906089782715
results/low_collapse/checkpoint_25000.pt,low_collapse,25000,transformer.layers.0.linear1.weight,spectral_norm,1.5752919912338257
results/low_collapse/checkpoint_25000.pt,low_collapse,25000,transformer.layers.0.linear1.weight,effective_rank,54.94430301588345
results/low_collapse/checkpoint_25000.pt,low_collapse,25000,transformer.layers.0.linear1.bias,frobenius_norm,0.143252894282341
